appid,name,release_date,developer,genres,price
15080,Rayman Raving Rabbids™,2008-06-13,Ubisoft Bulgaria;Ubisoft Montpellier,Action;Adventure,4.29
15100,Assassin's Creed™: Director's Cut Edition,2008-04-09,Ubisoft Montreal,Action;Adventure,8.59
15120,Tom Clancy's Rainbow Six® Vegas 2,2008-04-16,Ubisoft Montreal,Action,8.59
15130,Beyond Good and Evil™,2008-05-13,Ubisoft,Action;Adventure,4.29
15160,Petz® Horsez® 2,2009-08-27,Ubisoft,Simulation,4.29
15170,Heroes of Might & Magic V,2008-05-13,Nival,Strategy,8.59
15190,Brothers in Arms: Road to Hill 30™,2008-05-13,Gearbox Software,Action,4.29
15200,Silent Hunter®: Wolves of the Pacific,2009-08-27,Ubisoft Romania,Simulation,8.59
15210,Silent Hunter® III,2008-06-13,Ubisoft,Simulation,4.29
15240,Silent Hunter®: Wolves of the Pacific U-Boat Missions,2009-08-27,Ubisoft Romania,Simulation,4.29
15270,Cold Fear™,2008-05-13,Darkworks,Action,4.29
15300,Tom Clancy's Ghost Recon®,2008-07-15,Red Storm Entertainment,Action,8.59
15320,IL-2 Sturmovik: 1946,2008-06-13,1C: Maddox Games,Simulation,8.69
15370,Heroes of Might & Magic V: Tribes of the East,2008-10-10,Nival,Strategy,8.59
15380,Heroes of Might & Magic V: Hammers of Fate,2008-10-10,Nival,Strategy,8.59
15390,Brothers in Arms: Hell's Highway™,2008-10-08,Gearbox Software,Action,8.59
15400,Harvest: Massive Encounter,2009-01-23,Oxeye Game Studio,Strategy;Indie,5.79
15500,The Wonderful End of the World,2008-07-17,"Dejobaan Games, LLC",Indie;Casual,6.99
15520,AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03,"Dejobaan Games, LLC",Action;Indie;Sports,6.99
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2011-11-23,"Dejobaan Games, LLC;Owlchemy Labs",Action;Indie;Sports,6.99
15620,"Warhammer 40,000: Dawn of War II",2009-02-18,Relic Entertainment;Feral Interactive (Mac/Linux),Strategy,14.99
15700,Oddworld: Abe's Oddysee®,2008-08-28,Oddworld Inhabitants,Adventure,1.99
15710,Oddworld: Abe's Exoddus®,2008-08-28,Oddworld Inhabitants,Adventure,1.99
15740,Oddworld: Munch's Oddysee,2010-12-20,Oddworld Inhabitants,Action;Adventure;Strategy,3.99
15750,Oddworld: Stranger's Wrath HD,2010-12-20,Oddworld Inhabitants,Action;Adventure;Strategy,6.99
15800,Planet Busters,2008-06-30,Slam,Indie;Casual,5.99
15900,7 Wonders II,2008-06-10,MumboJumbo,Casual,6.99
15910,Luxor Amun Rising,2008-06-10,MumboJumbo,Casual,5.99
15920,Luxor 2,2008-06-10,MumboJumbo,Casual,5.99
15930,Luxor 3,2008-06-10,MumboJumbo,Casual,5.99
15960,Little Farm,2008-06-10,MumboJumbo,Casual,5.99
15970,Luxor,2008-06-10,MumboJumbo,Casual,5.99
16000,Discovery! A Seek and Find Adventure,2008-07-29,MumboJumbo,Casual,6.99
16020,Samantha Swift and the Hidden Roses of Athena,2008-10-31,MumboJumbo,Casual,5.99
16030,7 Wonders: Treasures of Seven,2008-11-14,MumboJumbo,Casual,6.99
16040,Luxor: Quest for the Afterlife ,2008-12-15,MumboJumbo,Casual,5.99
16060,Samantha Swift and the Golden Touch,2009-04-29,MumboJumbo,Casual,5.99
16100,Virtual Villagers: A New Home,2008-05-12,Last Day of Work,Casual;Simulation,5.99
16110,Virtual Villagers: The Lost Children,2008-05-12,Last Day of Work,Casual;Simulation,5.99
16120,Plant Tycoon,2008-05-12,Last Day of Work,Casual;Simulation,5.99
16130,Fish Tycoon,2008-05-12,Last Day of Work,Casual;Simulation,5.99
16180,Virtual Villagers - The Secret City,2008-05-28,Last Day of Work,Casual;Simulation,5.99
16200,Virtual Families,2009-05-06,Last Day of Work,Casual;Simulation,7.49
16450,F.E.A.R. 2: Project Origin,2009-02-12,Monolith,Action,9.99
16500,Chaos Theory,2008-05-22,blurredVision,Casual;Indie,1.99
16600,Trials 2: Second Edition,2008-05-28,Redlynx,Indie;Racing;Sports,5.99
16620,Monster Trucks Nitro ,2009-01-29,Redlynx Ltd,Indie;Racing;Sports,16.99
16710,Insecticide Part 1,2008-07-01,Crackpot Entertainment,Action;Adventure,0.79
16720,Velvet Assassin,2009-05-01,Replay Studios,Action,1.69
16730,Legendary,2008-12-01,Spark Unlimited,Action,1.69
16810,Sid Meier's Civilization IV: Colonization,2008-09-23,Firaxis Games,Strategy,9.99
16900,GROUND BRANCH,2018-08-14,BlackFoot Studios,Action;Indie;Early Access,15.49
17080,Tribes: Ascend,2012-06-27,Hi-Rez Studios,Action;Free to Play,0.0
17100,Children of the Nile: Enhanced Edition,2008-07-08,"Tilted Mill Entertainment, Inc.",Strategy;Simulation,5.99
17120,Children of the Nile: Alexandria,2008-09-22,"Tilted Mill Entertainment, Inc.",Strategy;Simulation,1.49
17140,Hinterland,2008-09-30,"Tilted Mill Entertainment, Inc.",RPG;Strategy,6.99
17180,Mosby's Confederacy,2008-11-19,"Tilted Mill Entertainment, Inc.",Strategy,6.99
17300,Crysis,2008-09-17,Crytek,Action,9.99
17330,Crysis Warhead®,2008-09-17,Crytek,Action,7.99
17390,SPORE™,2008-12-19,Maxis™,Simulation,14.99
17410,Mirror's Edge™,2009-01-14,DICE,Action;Adventure,9.99
17430,Need for Speed Undercover,2008-12-19,EA Black Box,Action;Racing,9.99
17440,SPORE™ Creepy & Cute Parts Pack,2008-12-19,Maxis™,Simulation,9.99
17450,Dragon Age: Origins,2009-11-05,BioWare,RPG,14.99
17460,Mass Effect,2008-12-19,BioWare,Action;RPG,7.99
17470,Dead Space,2009-01-09,EA Redwood Shores,Action,14.99
17480,Command & Conquer: Red Alert 3,2009-01-08,EA Los Angeles,Strategy,9.99
17500,Zombie Panic! Source,2008-10-03,Zombie Panic Team,Action;Free to Play;Indie,0.0
17570,"Pirates, Vikings, and Knights II",2010-02-12,Octoshark Studios,Action;Free to Play;Indie,0.0
17710,Nuclear Dawn,2011-09-26,GameConnect;InterWave Studios,Action;Strategy,6.99
17740,Empires Mod,2008-07-28,Empires,Action;Free to Play;Strategy,0.0
18000,"Precipice of Darkness, Episode One",2008-05-21,Hothead Games,Adventure;RPG,5.99
18020,"Precipice of Darkness, Episode Two",2008-11-07,Hothead Games,Adventure;RPG,5.99
18040,DeathSpank,2010-10-25,Hothead Games,Action;Indie;RPG,7.99
18050,DeathSpank: Thongs of Virtue,2010-11-30,Hothead Games,Action;RPG;Indie,7.99
18070,The Baconing,2011-08-31,Hothead Games,Action;Adventure;RPG,9.99
18120,Unstoppable Gorg,2012-01-19,Futuremark,Action;Casual;Indie;Strategy,6.99
18300,Spectraball,2008-10-20,Shorebound Studios,Casual;Indie,3.99
18400,Crazy Machines 2,2008-06-20,Fakt Software,Casual;Strategy,7.19
18420,Crazy Machines,2008-12-12,Fakt Software,Casual;Strategy,6.99
18470,Helldorado,2009-04-30,Spellbound,Strategy,6.99
18480,Mata Hari,2009-07-29,4Head Studios,Adventure,3.99
18500,Defense Grid: The Awakening,2008-12-08,Hidden Path Entertainment,Indie;Strategy,6.99
18600,Mayhem Intergalactic,2009-01-22,Inventive Dingo,Indie;Strategy,6.99
18700,And Yet It Moves,2009-04-02,Broken Rules,Action;Indie,6.99
18820,Zero Gear,2010-01-12,Brian Cronin,Action;Indie;Racing;Sports,3.99
19000,Silent Hill Homecoming,2009-03-02,Double Helix Games,Adventure,17.99
19020,Puzzle Chronicles,2010-06-25,Infinite Interactive,Casual;RPG,7.99
19030,Rocket Knight,2010-06-25,Climax Studios,Action;Adventure,11.99
19080,Biozone,2010-06-25,G5 Entertainment,Action;Adventure;Casual,7.99
19200,Tank Universal,2008-08-21,Dialogue Design,Action;Indie,3.99
19320,Space Ark,2012-03-16,Strawdog Studios Ltd,Action;Indie;Casual,3.99
19500,Eternity's Child,2008-07-31,Luc Bernard;SilverSphereStudios,Adventure;Indie,2.99
19800,Brothers in Arms: Earned in Blood™,2008-10-10,Gearbox Software,Action,4.29
19830,Tom Clancy's Rainbow Six® 3 Gold,2008-09-25,Red Storm Entertainment;Ubisoft Montreal,Action,4.29
19900,Far Cry® 2: Fortune's Edition,2008-10-22,Ubisoft Montreal,Action,8.59
19980,Prince of Persia®,2008-12-10,Ubisoft Montreal,Action;Adventure,8.59
20200,Galactic Bowling,2008-10-21,Perpetual FX Creative,Indie;Casual;Sports,13.99
20510,S.T.A.L.K.E.R.: Clear Sky,2008-09-15,GSC Game World,Action;RPG,7.99
20530,Red Faction,2009-08-05,"Volition, Inc.",Action,4.99
20540,Company of Heroes: Tales of Valor,2009-04-08,Relic Entertainment,Strategy,9.99
20550,Red Faction II,2009-08-06,"Volition, Inc.",Action;Strategy,4.99
20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",2010-03-11,Relic Entertainment;Feral Interactive (Mac/Linux),Strategy,14.99
20700,Starscape,2008-11-03,Moonpod,Action;Indie;Strategy,5.99
20710,Mr. Robot,2008-11-03,Moonpod,Action;Indie;Strategy,5.99
20820,Shatter,2010-03-15,Sidhe,Action;Indie,6.99
20900,The Witcher: Enhanced Edition Director's Cut,2008-09-16,CD PROJEKT RED,Action;RPG,6.99
20920,The Witcher 2: Assassins of Kings Enhanced Edition,2012-04-16,CD PROJEKT RED,RPG,14.99
21000,LEGO® Batman™: The Videogame,2008-09-29,Traveller's Tales,Action;Adventure,14.99
21010,Watchmen: The End is Nigh,2009-03-04,Deadline Games,Action,3.99
21030,Watchmen: The End is Nigh Part 2,2009-07-29,Deadline Games  ,Action,3.99
21090,F.E.A.R.,2010-05-21,"Monolith Productions, Inc.;Timegate",Action,35.96
21100,F.E.A.R. 3,2011-06-21,Day 1 Studios,Action,12.99
21130,LEGO® Harry Potter: Years 1-4,2010-06-25,TT Games,Action;Adventure,9.99
21300,Gravitron 2,2008-09-30,Dark Castle Software,Indie;Casual,2.99
21400,Project Aftermath,2008-10-03,Games Faction,Strategy;Action;Indie,4.79
21500,Pyroblazer®,2008-11-13,Eipix,Racing,4.99
21640,Flock!,2009-04-07,Proper Games,Casual;Strategy,3.49
21660,Street Fighter® IV,2009-07-07,Capcom,Action,13.99
21670,Bionic Commando,2009-07-28,Capcom,Action;Adventure,6.49
21680,Bionic Commando: Rearmed,2009-07-28,Capcom,Action,6.49
21690,Resident Evil™ 5/ Biohazard 5®,2009-09-15,Capcom,Action;Adventure,13.99
21780,Driver® Parallel Lines,2009-02-13,Ubisoft Reflections,Racing,8.59
21800,Tom Clancy's EndWar™,2009-02-25,Ubisoft  Shanghaï,Strategy,8.59
21980,Call of Juarez®: Bound in Blood,2009-07-02,Techland,Action,8.59
22000,World of Goo,2008-10-13,2D BOY,Indie,6.99
22100,Mount & Blade,2008-11-03,TaleWorlds Entertainment,Indie;RPG,7.99
22120,Penumbra: Black Plague Gold Edition,2009-01-23,Frictional Games,Nudity;Gore;Action;Adventure;Indie,0.0
22130,Hearts of Iron 2 Complete,2009-01-23,Paradox Development Studio,Strategy,9.99
22180,Penumbra Overture,2009-03-06,Frictional Games,Gore;Action;Adventure;Indie,0.0
22200,Zeno Clash,2009-04-21,ACE Team,Action;Indie,6.99
22230,Rock of Ages,2011-09-07,ACE Team,Action;Indie;Racing;Strategy,6.99
22300,Fallout 3,2008-10-28,Bethesda Game Studios,RPG,7.99
22310,Rogue Warrior,2009-12-01,Rebellion,Action,3.99
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,2009-06-16,Bethesda Game Studios,RPG,12.99
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2009-06-16,Bethesda Game Studios,RPG,12.99
22350,BRINK,2011-05-09,Splash Damage,Action;Free to Play,0.0
22370,Fallout 3: Game of the Year Edition,2009-12-17,Bethesda Game Studios,RPG,14.99
22380,Fallout: New Vegas,2010-10-21,Obsidian Entertainment,Action;RPG,7.99
22450,Hunted: The Demon’s Forge™,2011-06-02,inXile Entertainment,Action;Adventure,3.99
22500,Spectromancer,2009-02-11,Apus Software;Three Donkeys LLC,Strategy,5.99
22600,Worms Reloaded,2010-08-26,Team17 Digital Ltd,Strategy,14.99
22610,Alien Breed: Impact,2010-06-03,Team17 Software Ltd. ,Action,6.99
22650,Alien Breed 2: Assault,2010-09-22,Team17 Digital Ltd,Action,6.99
22670,Alien Breed 3: Descent,2010-11-17,Team17 Digital Ltd,Action,6.99
23150,Fluttabyes,2010-04-20,Red Chain Games Ltd.,Casual;Indie,1.59
23300,Yosumin!™,2009-05-26,Square Enix,Casual,3.99
23380,Gyromancer,2009-11-18,"Square Enix;PopCap Games, Inc.",RPG,3.99
23400,Imperium Romanum Gold Edition,2008-11-25,Haemimont Games,Simulation;Strategy,7.99
23420,Europa Universalis: Rome - Gold Edition ,2008-12-18,Paradox Development Studio,Strategy,7.99
23450,Grand Ages: Rome,2009-03-05,Haemimont Games,Simulation;Strategy,6.99
23460,Ceville,2009-02-27,Realmforge Studios,Action;Adventure;Strategy,4.79
23490,Tropico 3,2009-11-13,Haemimont Games,Simulation;Strategy,7.99
23500,Puzzle Quest: Galactrix,2009-02-24,Infinite Interactive,Casual;RPG,6.99
23530,Earth Defense Force: Insect Armageddon,2011-12-14,"Vicious Cycle Software, Inc.",Action,6.99
23600,Depths of Peril,2010-11-23,Soldak Entertainment,Indie;RPG;Strategy,6.99
23700,Puzzle Kingdoms,2009-04-27,Infinite Interactive,Casual,10.99
24010,Train Simulator 2019,2015-09-17,Dovetail Games,Simulation,34.99
24200,DC Universe™ Online,2011-11-02,Daybreak Game Company,Action;Adventure;Free to Play;Massively Multiplayer;RPG,0.0
24240,PAYDAY™ The Heist,2011-10-20,OVERKILL Software,Action,10.99
24400,King Arthur - The Role-playing Wargame,2009-11-24,NeocoreGames,RPG;Strategy,7.99
24410,Crusaders: Thy Kingdom Come,2009-10-08,NeocoreGames,Strategy,6.99
24420,Aquaria,2008-12-15,"Bit Blot, LLC",Indie,6.99
24460,King Arthur: Fallen Champions,2011-09-16,NeocoreGames,RPG;Strategy,3.99
24480,King Arthur II: The Role-Playing Wargame,2012-01-27,NeocoreGames,RPG;Strategy,7.99
24640,Trainz: Classic Cabon City,2010-09-01,N3V Games,Simulation,14.99
24650,Trainz Settle and Carlisle,2010-10-01,N3V Games,Simulation,14.99
24670,Trainz™ Simulator 12,2011-06-08,N3V Games,Simulation,7.19
24720,SPORE™ Galactic Adventures,2009-06-26,EA - Maxis,Action;Simulation,9.99
24740,Burnout Paradise: The Ultimate Box,2009-03-12,Criterion Games,Racing,9.99
24780,SimCity™ 4 Deluxe Edition,2010-07-20,EA - Maxis;Aspyr (Mac),Simulation;Strategy,9.99
24790,Command & Conquer 3: Tiberium Wars,2009-11-13,EA Los Angeles,Strategy,9.99
24800,Command & Conquer: Red Alert 3 - Uprising,2009-10-06,EA Los Angeles,Strategy,9.99
24810,Command & Conquer 3: Kane's Wrath,2009-11-13,EA Los Angeles,Strategy,9.99
24840,Medal of Honor: Airborne,2009-10-06,EA Los Angeles,Action,9.99
24870,Need for Speed: Shift,2009-10-06,Slightly Mad Studios,Racing,9.99
24960,Battlefield: Bad Company™ 2,2010-03-02,DICE,Action,14.99
24980,Mass Effect 2,2010-01-28,BioWare,RPG,19.99
25000,Overgrowth,2017-10-16,Wolfire Games,Action;Indie,22.99
25010,Lugaru HD,2010-10-08,Wolfire Games,Action,7.99
25500,Cricket Revolution,2009-10-28,Mindstorm Studios,Indie;Simulation;Sports,1.99
25600,Eschalon: Book I,2009-02-10,Basilisk Games,Indie;RPG,0.0
25620,Eschalon: Book II,2010-07-12,Basilisk Games,Indie;RPG,4.79
25700,Madballs in Babo:Invasion ,2009-09-17,Playbrains,Indie,3.99
25800,Europa Universalis III Complete,2009-02-04,Paradox Development Studio,Strategy,9.99
25830,Knights of Honor,2009-02-04,Black Sea Studios Ltd,Strategy,7.49
25850,Elven Legacy,2009-04-07,1C:InoCo,RPG;Strategy,3.99
25890,Hearts of Iron III,2009-08-07,Paradox Development Studio,Strategy,7.99
25900,King's Bounty: The Legend,2009-05-01,1C Entertainment,RPG;Strategy,4.99
25910,Supreme Ruler 2020 Gold,2009-07-09,BattleGoat Studios,Strategy,6.99
25930,East India Company,2009-07-31,Nitro Games,Strategy,7.99
25980,Majesty 2,2009-09-17,1C:InoCo,Simulation;Strategy,7.99
25990,Majesty Gold HD,2009-09-04,Cyberlore,Strategy;Simulation,7.99
26000,The Maw,2009-03-09,Twisted Pixel Games,Action;Indie,8.99
26300,Drug Wars,2009-03-17,Paleo Entertainment,Action;Indie,3.99
26800,Braid,2009-04-10,Number None,Casual;Indie;Strategy,10.99
26900,Crayon Physics Deluxe,2009-05-06,Kloonigames,Casual;Indie,15.99
27000,The Path,2009-03-18,Tale of Tales,Adventure;Indie,6.99
27020,The Graveyard,2009-03-09,Tale of Tales,Indie;Simulation,3.99
27050,Fatale,2009-11-04,Tale of Tales,Adventure;Casual;Indie,4.99
27200,Summer Athletics,2009-04-02,49 Games,Sports,15.99
27330,Blacklight: Tango Down,2010-07-14,Zombie Studios,Action,0.79
27400,Dangerous High School Girls in Trouble!™,2009-02-23,Mousechief,RPG;Indie;Casual,14.99
27600,Mevo and The Grooveriders,2009-03-20,Red Rocket Games,Indie;Casual,5.99
27800,Space Giraffe,2009-03-19,Llamasoft LTD,Indie,6.99
27810,Gridrunner Revolution,2010-02-22,Llamasoft LTD,Indie,5.99
27900,Twin Sector,2009-09-16,DnS Development,Action;Adventure,3.99
27920,Booster Trooper,2010-04-23,DnS Development,Action;Indie,1.69
27940,Dead Horde,2011-07-27,DnS Development,Action;Indie,4.79
28000,Kane & Lynch 2: Dog Days,2010-08-17,IO Interactive,Action,7.99
29120,Yumsters 2: Around the World,2009-11-12,KranX Productions,Indie;Casual,3.99
29130,Musaic Box,2009-03-19,KranX Productions,Indie;Casual,3.99
29160,Blueberry Garden,2009-06-01,Erik Svedäng,Adventure;Indie,3.99
29180,Osmos,2009-08-18,Hemisphere Games,Indie;Casual,6.99
29800,Caster,2009-03-19,Elecorn,Action;Adventure;Casual;Indie;RPG;Strategy,0.99
29900,Dark Sector,2009-03-24,Digital Extremes,Action,6.99
31270,Puzzle Agent,2010-07-01,Telltale Games,Adventure;Casual,3.99
31300,Tunnel Rats,2009-05-15,Replay Studios,Action,15.99
31800,Nancy Drew®: Danger by Design,2009-10-10,HeR Interactive,Adventure,5.19
31810,Nancy Drew®: Last Train to Blue Moon Canyon,2009-10-10,HeR Interactive,Adventure,5.19
31820,Nancy Drew®: The Haunted Carousel,2009-10-10,HeR Interactive,Adventure,5.19
31830,Nancy Drew®: Curse of Blackmoor Manor,2009-10-10,HeR Interactive,Adventure,5.19
31840,Nancy Drew®: Danger on Deception Island,2009-10-10,HeR Interactive,Adventure,5.19
31850,Nancy Drew®: Ghost Dogs of Moon Lake,2009-10-10,HeR Interactive,Adventure,5.19
31860,Nancy Drew®: Legend of the Crystal Skull,2009-07-17,HeR Interactive,Adventure,5.19
31870,"Nancy Drew® Dossier: Lights, Camera, Curses!",2009-07-17,HeR Interactive,Adventure;Casual,5.19
31880,Nancy Drew®: Secret of the Old Clock,2009-10-10,HeR Interactive,Adventure,5.19
31890,Nancy Drew®: Secret of the Scarlet Hand,2009-10-10,HeR Interactive,Action,5.19
31900,Nancy Drew®: The Creature of Kapu Cave,2009-07-17,HeR Interactive,Adventure,5.19
31910,Nancy Drew®: The Haunting of Castle Malloy,2009-07-17,HeR Interactive,Adventure,5.19
31920,Nancy Drew®: The Phantom of Venice,2009-07-17,HeR Interactive,Adventure,5.19
31930,Nancy Drew®: The White Wolf of Icicle Creek,2009-07-17,HeR Interactive,Adventure,5.19
31980,Nancy Drew®: Ransom of the Seven Ships,2009-07-21,HeR Interactive,Adventure,5.19
32000,Raycatcher,2009-04-17,Thinking Studios;Slam Dunk Studios,Indie;Casual,3.99
32110,LUXOR: Mah Jong,2009-07-13,MumboJumbo,Casual,5.99
32120,Chainz 2: Relinked,2009-07-13,MumboJumbo,Casual,6.99
32140,Midnight Mysteries,2009-09-28,MumboJumbo,Adventure;Casual,5.99
32150,Everyday Genius: SquareLogic,2009-10-21,TrueThought,Casual;Indie;Strategy,3.99
32160,Zombie Bowl-o-Rama,2009-10-15,MumboJumbo,Sports;Casual,6.99
32200,Metal Drift,2009-10-22,Black Jacket Studios,Action;Indie;Racing;Sports,6.99
32310,Indiana Jones® and the Last Crusade™,2009-07-08,LucasArts,Adventure,4.79
32330,LEGO® Indiana Jones™: The Original Adventures,2009-07-08,Traveller's Tales,Action;Adventure,15.49
32340,LOOM™,2009-07-08,LucasArts,Adventure,4.79
32350,STAR WARS™ Starfighter™,2009-07-08,LucasArts,Action;Simulation,4.79
32360,The Secret of Monkey Island: Special Edition,2009-07-15,LucasArts,Adventure,7.19
32370,STAR WARS™ - Knights of the Old Republic™,2009-09-05,BioWare;Aspyr (Mac),Adventure;RPG,7.19
32380,STAR WARS™ Jedi Knight: Dark Forces II,2009-09-16,LucasArts,Action,4.79
32390,STAR WARS™ Jedi Knight - Mysteries of the Sith™,2009-09-16,LucasArts,Action,2.09
32400,STAR WARS™ - Dark Forces,2009-09-16,LucasArts,Action,4.79
32410,Lucidity™,2009-10-07,LucasArts,Casual,4.79
32420,STAR WARS™: The Clone Wars - Republic Heroes™,2009-10-06,Krome Studios,Action,15.49
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-12-15,LucasArts;Aspyr Studios,Action,15.49
32440,LEGO® Star Wars™ - The Complete Saga,2009-11-12,Traveller's Tales;Feral Interactive (Mac),Adventure,15.49
32450,LEGO® Indiana Jones™ 2: The Adventure Continues,2010-02-18,Traveller's Tales,Adventure,15.49
32460,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,2010-07-07,LucasArts,Adventure,7.19
32470,STAR WARS™ Empire at War - Gold Pack,2010-05-25,Petroglyph,Strategy,15.49
32500,STAR WARS™: The Force Unleashed™ II,2010-11-23,Aspyr Studios,Action,15.49
32510,LEGO® Star Wars™ III - The Clone Wars™,2011-03-22,Traveller's Tales,Action;Adventure,15.49
32610,Delta Force Xtreme 2,2009-06-18,NovaLogic,Action,14.99
32620,Delta Force,2009-06-18,NovaLogic,Action,3.99
32630,Delta Force 2,2009-06-18,NovaLogic,Action,3.99
32640,Delta Force Land Warrior,2009-06-18,NovaLogic,Action,6.99
32650,Delta Force: Task Force Dagger,2009-06-18,NovaLogic,Action,6.99
32660,Delta Force: Xtreme,2009-06-18,NovaLogic,Action,14.99
32670,Delta Force: Black Hawk Down,2009-06-18,NovaLogic,Action,0.0
